,name,labels_to_delete,weigths,test_acc,best_accuracy,all_labels,all_predictions,pr_rec_f1
0,CNN_glove,[],[],32.996,32.99595141700405,"[1, 0, 0, 5, 7, 4, 7, 1, 3, 1, 5, 2, 0, 0, 8, 0, 7, 3, 2, 7, 4, 1, 4, 7, 5, 1, 1, 5, 0, 2, 0, 1, 5, 3, 2, 7, 4, 0, 0, 3, 0, 5, 0, 6, 1, 2, 7, 7, 5, 3, 2, 1, 7, 4, 0, 4, 5, 1, 3, 5, 1, 7, 7, 4, 0, 4, 1, 5, 1, 6, 1, 5, 7, 1, 5, 8, 0, 5, 0, 0, 3, 2, 1, 4, 7, 1, 1, 1, 2, 4, 3, 6, 5, 7, 1, 6, 4, 7, 8, 7, 2, 4, 1, 7, 0, 1, 3, 4, 0, 8, 8, 4, 4, 2, 6, 8, 1, 2, 8, 5, 4, 5, 1, 2, 7, 5, 8, 4, 4, 7, 4, 1, 7, 0, 0, 0, 7, 1, 4, 1, 7, 5, 4, 8, 8, 1, 1, 4, 7, 5, 0, 8, 8, 1, 0, 5, 0, 3, 1, 0, 7, 1, 7, 4, 0, 1, 0, 7, 7, 1, 0, 0, 7, 0, 3, 5, 1, 1, 0, 8, 8, 5, 2, 0, 0, 0, 7, 5, 1, 5, 0, 1, 8, 2, 3, 1, 0, 5, 5, 2, 0, 5, 7, 7, 4, 0, 7, 3, 5, 6, 5, 8, 7, 5, 4, 7, 7, 1, 5, 1, 5, 1, 1, 5, 8, 4, 7, 1, 2, 0, 2, 0, 5, 5, 0, 2, 0, 5, 1, 4, 7, 6, 1, 5, 8, 2, 0, 7, 7, 8, 2, 7, 8, 5, 4, 7, 5, 8, 1, 0, 5, 3, 5, 8, 4, 7, 1, 0, 1, 5, 0, 5, 1, 4, 0, 3, 0, 7, 4, 4, 1, 4, 7, 7, 4, 0, 2, 7, 6, 2, 7, 7, 0, 7, 1, 2, 7, 5, 7, 1, 1, 3, 0, 0, 3, 7, 5, 5, 0, 7, 4, 0, 2, 4, 2, 5, 0, 1, 2, 0, 5, 8, 5, 2, 0, 8, 4, 5, 0, 4, 8, 5, 7, 6, 3, 2, 5, 5, 0, 1, 1, 0, 7, 7, 1, 2, 5, 2, 1, 7, 7, 2, 6, 0, 4, 3, 3, 4, 4, 2, 2, 1, 1, 6, 8, 4, 4, 7, 8, 7, 1, 0, 4, 5, 4, 2, 0, 0, 4, 0, 7, 5, 3, 1, 7, 3, 7, 1, 5, 2, 5, 2, 1, 4, 1, 4, 0, 4, 2, 0, 4, 4, 2, 4, 1, 1, 8, 7, 0, 1, 8, 0, 6, 4, 2, 2, 5, 2, 0, 2, 1, 7, 4, 0, 2, 1, 4, 4, 8, 0, 1, 7, 1, 7, 4, 1, 4, 0, 4, 7, 8, 1, 0, 8, 2, 0, 1, 2, 5, 5, 7, 4, 0, 6, 2, 5, 4, 7, 7, 1, 7, 5, 7, 6, 3, 4, 4, 0, 1, 2, 5, 2, 7, 6, 3, 7, 2, 0, 1, 5, 1, 7, 1, 2, 1, 7, 4, 3, 7, 7, 2, 3, 7, 5]","[5, 1, 1, 1, 7, 0, 1, 5, 5, 5, 0, 0, 0, 0, 1, 0, 7, 5, 1, 7, 1, 1, 1, 7, 5, 4, 7, 5, 0, 1, 0, 7, 5, 1, 0, 2, 7, 1, 0, 5, 0, 4, 0, 0, 1, 5, 2, 0, 5, 0, 1, 1, 1, 4, 7, 0, 4, 4, 7, 5, 4, 4, 5, 1, 4, 4, 1, 5, 1, 4, 1, 1, 7, 1, 1, 0, 5, 2, 5, 4, 2, 1, 5, 4, 4, 0, 0, 0, 2, 0, 1, 0, 5, 7, 0, 0, 5, 7, 0, 7, 5, 0, 1, 0, 4, 4, 4, 4, 1, 0, 1, 2, 1, 7, 1, 0, 7, 0, 5, 0, 5, 0, 7, 5, 1, 5, 1, 1, 0, 4, 4, 4, 1, 1, 0, 4, 1, 0, 1, 0, 1, 4, 1, 4, 0, 1, 7, 1, 4, 5, 1, 1, 4, 1, 0, 5, 7, 4, 5, 0, 7, 0, 1, 4, 4, 1, 0, 7, 7, 0, 0, 0, 7, 5, 0, 2, 1, 4, 0, 4, 8, 5, 2, 7, 0, 0, 7, 5, 5, 5, 7, 1, 0, 4, 7, 1, 1, 1, 1, 7, 5, 5, 7, 0, 1, 0, 7, 0, 5, 1, 5, 8, 1, 5, 4, 7, 1, 4, 4, 4, 1, 7, 1, 0, 5, 0, 1, 7, 2, 0, 5, 1, 7, 0, 4, 0, 4, 5, 2, 1, 2, 1, 1, 5, 0, 0, 0, 4, 2, 1, 1, 4, 7, 5, 5, 5, 1, 4, 7, 1, 5, 1, 4, 5, 4, 1, 2, 1, 1, 5, 1, 1, 1, 3, 0, 1, 1, 7, 1, 1, 7, 4, 0, 0, 0, 1, 8, 7, 5, 5, 1, 5, 0, 5, 4, 0, 0, 0, 1, 1, 7, 4, 0, 0, 4, 2, 1, 5, 1, 5, 4, 0, 5, 0, 5, 1, 0, 5, 2, 1, 5, 0, 2, 1, 0, 4, 5, 1, 0, 7, 7, 5, 7, 5, 0, 1, 5, 5, 1, 1, 7, 2, 1, 7, 1, 5, 0, 0, 0, 2, 0, 5, 0, 0, 1, 0, 1, 1, 0, 1, 0, 5, 0, 0, 4, 0, 0, 7, 2, 7, 1, 0, 4, 0, 4, 5, 0, 0, 1, 4, 0, 5, 0, 7, 1, 4, 7, 1, 7, 0, 5, 1, 1, 4, 1, 5, 0, 4, 4, 0, 5, 0, 0, 0, 1, 0, 7, 0, 4, 4, 0, 0, 0, 1, 7, 2, 5, 4, 1, 0, 0, 7, 4, 0, 5, 4, 1, 0, 7, 0, 7, 7, 1, 1, 4, 2, 0, 7, 5, 1, 4, 0, 0, 4, 0, 0, 0, 0, 2, 5, 0, 4, 1, 0, 2, 2, 4, 5, 7, 1, 7, 5, 1, 0, 4, 1, 4, 5, 1, 2, 1, 0, 4, 5, 4, 7, 1, 1, 1, 5, 1, 1, 1, 0, 4, 1, 4, 0, 4, 7, 0, 3, 1, 2]","{0: [0.30952380952380953, 0.5, 0.38235294117647056], 1: [0.256, 0.3902439024390244, 0.30917874396135264], 2: [0.2692307692307692, 0.13725490196078433, 0.18181818181818182], 3: [0.5, 0.038461538461538464, 0.07142857142857142], 4: [0.273972602739726, 0.3125, 0.291970802919708], 5: [0.4177215189873418, 0.5, 0.45517241379310347], 6: [-1, 0.0, 0.0], 7: [0.48333333333333334, 0.3625, 0.4142857142857143], 8: [0.6666666666666666, 0.0625, 0.11428571428571428]}"
1,CNN_glove,[],"[1, 1, 2, 3, 1.33, 1.33, 5, 1, 2.5]",27.53,27.530364372469634,"[2, 1, 8, 7, 1, 3, 4, 0, 4, 7, 8, 4, 0, 4, 2, 4, 0, 4, 7, 3, 7, 2, 2, 2, 3, 8, 1, 6, 0, 5, 0, 7, 1, 5, 7, 8, 3, 1, 5, 5, 2, 7, 2, 3, 1, 4, 2, 7, 2, 2, 7, 1, 5, 1, 7, 7, 3, 5, 2, 7, 4, 5, 1, 1, 7, 7, 5, 0, 5, 5, 4, 2, 6, 2, 0, 0, 7, 2, 3, 0, 0, 2, 0, 8, 0, 1, 8, 7, 0, 4, 7, 4, 8, 0, 2, 5, 1, 7, 5, 7, 1, 2, 7, 5, 4, 1, 3, 2, 4, 5, 4, 3, 2, 6, 8, 5, 5, 7, 7, 7, 4, 6, 2, 7, 5, 6, 7, 6, 7, 4, 7, 4, 0, 1, 3, 4, 1, 8, 1, 5, 5, 5, 4, 5, 7, 4, 5, 8, 7, 7, 1, 7, 1, 1, 5, 4, 3, 1, 2, 0, 0, 0, 7, 8, 1, 0, 6, 2, 0, 0, 1, 0, 2, 3, 1, 4, 8, 1, 1, 0, 0, 1, 8, 2, 4, 2, 0, 0, 4, 5, 2, 1, 4, 8, 4, 4, 1, 1, 7, 1, 5, 4, 2, 2, 7, 1, 1, 2, 3, 7, 8, 0, 4, 5, 4, 0, 5, 1, 1, 5, 4, 1, 1, 0, 4, 5, 0, 1, 1, 2, 5, 1, 5, 1, 4, 5, 1, 1, 7, 1, 5, 7, 1, 8, 4, 5, 8, 1, 4, 6, 0, 8, 1, 2, 1, 3, 7, 3, 0, 3, 5, 0, 3, 6, 7, 8, 1, 5, 3, 1, 7, 5, 1, 8, 2, 5, 1, 2, 7, 4, 2, 5, 2, 7, 8, 0, 5, 1, 4, 8, 7, 2, 4, 1, 2, 2, 0, 7, 1, 1, 5, 8, 7, 7, 7, 6, 7, 1, 5, 4, 6, 7, 7, 0, 8, 2, 2, 2, 1, 5, 7, 4, 5, 2, 5, 3, 7, 5, 0, 0, 2, 0, 1, 1, 8, 1, 0, 4, 1, 0, 7, 0, 7, 0, 1, 0, 0, 1, 7, 8, 7, 5, 1, 0, 4, 0, 7, 7, 0, 5, 7, 2, 4, 0, 7, 4, 8, 1, 5, 7, 7, 1, 7, 4, 6, 2, 7, 5, 4, 4, 4, 2, 5, 4, 4, 2, 5, 5, 8, 4, 4, 4, 5, 7, 0, 4, 7, 4, 1, 0, 1, 3, 5, 3, 7, 6, 5, 0, 0, 7, 3, 0, 8, 0, 0, 4, 3, 0, 5, 2, 0, 1, 4, 1, 1, 7, 5, 1, 7, 4, 7, 0, 4, 5, 4, 5, 1, 3, 0, 3, 0, 5, 0, 8, 5, 0, 7, 1, 0, 3, 7, 7, 7, 5, 1, 0, 7, 0, 5, 0, 0, 0, 1, 2, 1, 2, 0, 1, 0, 0, 7, 8, 0, 4, 7, 8, 6, 5, 0, 1, 4, 7, 1, 7, 5, 0, 4, 0, 0, 6, 1, 4, 0, 2]","[2, 7, 5, 1, 1, 1, 1, 4, 4, 5, 0, 5, 7, 4, 5, 2, 8, 0, 7, 0, 2, 4, 2, 2, 1, 7, 5, 5, 0, 7, 3, 7, 4, 7, 1, 6, 8, 4, 1, 5, 1, 2, 7, 4, 5, 1, 5, 7, 5, 1, 5, 1, 8, 7, 0, 7, 8, 2, 4, 0, 3, 1, 2, 7, 4, 1, 5, 0, 2, 0, 4, 0, 0, 1, 4, 1, 7, 5, 4, 3, 8, 1, 0, 8, 6, 5, 2, 4, 4, 7, 7, 4, 7, 0, 0, 2, 1, 1, 2, 7, 0, 1, 4, 1, 4, 5, 4, 1, 5, 2, 1, 4, 5, 0, 2, 6, 8, 1, 0, 1, 4, 4, 5, 0, 8, 0, 2, 7, 4, 8, 4, 1, 0, 2, 7, 1, 4, 4, 1, 5, 4, 0, 7, 0, 4, 0, 1, 0, 4, 2, 8, 7, 5, 4, 1, 4, 1, 8, 0, 0, 2, 8, 7, 5, 8, 4, 2, 4, 4, 1, 1, 5, 1, 4, 1, 0, 4, 4, 3, 2, 8, 5, 7, 2, 1, 2, 8, 0, 4, 5, 3, 4, 3, 5, 1, 0, 3, 7, 5, 0, 5, 3, 2, 0, 7, 1, 0, 2, 0, 1, 2, 7, 8, 5, 8, 2, 4, 5, 1, 5, 2, 7, 4, 1, 1, 0, 0, 1, 8, 5, 5, 0, 7, 1, 3, 2, 7, 5, 5, 8, 4, 5, 1, 4, 4, 7, 4, 5, 4, 0, 0, 2, 7, 4, 4, 7, 7, 1, 0, 3, 5, 0, 0, 1, 1, 8, 0, 1, 3, 4, 0, 8, 7, 4, 5, 5, 0, 5, 7, 4, 8, 0, 2, 7, 4, 0, 5, 1, 4, 8, 0, 5, 4, 2, 0, 7, 1, 5, 1, 7, 1, 1, 5, 7, 1, 0, 1, 5, 6, 0, 6, 7, 7, 0, 4, 1, 2, 5, 0, 5, 4, 1, 5, 5, 7, 3, 4, 1, 4, 8, 0, 0, 5, 8, 7, 7, 4, 4, 1, 0, 4, 4, 2, 2, 0, 2, 7, 1, 1, 4, 7, 2, 1, 1, 4, 1, 4, 3, 4, 7, 4, 0, 4, 4, 4, 4, 2, 5, 1, 4, 4, 4, 7, 5, 5, 8, 2, 5, 4, 0, 7, 5, 5, 7, 4, 5, 5, 4, 0, 6, 4, 0, 0, 7, 5, 7, 5, 5, 4, 4, 1, 0, 5, 4, 3, 2, 1, 4, 1, 5, 4, 4, 7, 5, 0, 0, 4, 0, 1, 1, 0, 7, 1, 7, 1, 4, 5, 1, 4, 4, 2, 5, 8, 2, 4, 5, 4, 7, 0, 5, 1, 5, 7, 1, 5, 1, 3, 5, 0, 0, 7, 4, 7, 5, 5, 3, 2, 0, 5, 8, 0, 0, 1, 0, 7, 2, 7, 0, 0, 0, 7, 0, 0, 8, 5, 0, 3, 5, 7, 1, 8, 1, 1, 1, 5, 7, 5, 0, 1, 7, 7, 0, 0, 7]","{0: [0.345679012345679, 0.358974358974359, 0.3522012578616352], 1: [0.2682926829268293, 0.2682926829268293, 0.2682926829268293], 2: [0.23255813953488372, 0.19607843137254902, 0.2127659574468085], 3: [0.17647058823529413, 0.11538461538461539, 0.13953488372093023], 4: [0.24444444444444444, 0.34375, 0.2857142857142857], 5: [0.32051282051282054, 0.3787878787878788, 0.3472222222222222], 6: [0.16666666666666666, 0.06666666666666667, 0.09523809523809523], 7: [0.3283582089552239, 0.275, 0.29931972789115646], 8: [0.1, 0.09375, 0.0967741935483871]}"
2,CNN_word2vec,[],[],31.377,31.37651821862348,"[5, 7, 1, 7, 3, 1, 4, 4, 1, 0, 7, 4, 5, 7, 2, 1, 1, 4, 5, 0, 7, 8, 1, 1, 1, 5, 0, 8, 0, 1, 1, 5, 0, 0, 7, 0, 3, 0, 1, 7, 0, 1, 2, 5, 1, 4, 4, 2, 1, 1, 0, 7, 5, 7, 7, 4, 5, 4, 1, 8, 1, 7, 5, 7, 6, 1, 7, 7, 4, 5, 1, 2, 1, 2, 0, 5, 7, 6, 7, 0, 7, 8, 7, 1, 1, 5, 5, 0, 0, 6, 5, 0, 0, 2, 0, 2, 0, 1, 7, 7, 3, 7, 8, 7, 1, 2, 5, 1, 1, 1, 3, 1, 2, 7, 7, 5, 2, 6, 7, 2, 4, 1, 2, 7, 7, 0, 7, 8, 0, 0, 0, 4, 0, 2, 1, 4, 6, 5, 7, 6, 7, 4, 7, 7, 7, 5, 4, 4, 0, 2, 2, 0, 2, 0, 1, 7, 0, 2, 0, 4, 2, 4, 2, 3, 1, 4, 0, 0, 1, 2, 7, 7, 3, 5, 3, 0, 2, 2, 4, 2, 7, 5, 1, 5, 0, 0, 1, 7, 7, 5, 0, 1, 1, 1, 3, 7, 1, 2, 7, 7, 4, 3, 3, 1, 0, 4, 1, 5, 8, 2, 8, 4, 3, 7, 7, 2, 5, 1, 0, 2, 1, 4, 1, 1, 2, 2, 5, 5, 7, 4, 4, 1, 7, 1, 5, 0, 4, 2, 7, 4, 7, 1, 7, 5, 5, 4, 0, 4, 1, 0, 8, 6, 4, 7, 8, 2, 0, 0, 4, 5, 4, 1, 4, 4, 8, 7, 1, 1, 3, 8, 0, 3, 5, 8, 2, 0, 0, 3, 4, 0, 5, 2, 5, 1, 4, 1, 5, 0, 4, 5, 5, 4, 1, 7, 3, 4, 7, 1, 7, 0, 0, 1, 4, 5, 0, 7, 5, 1, 3, 0, 0, 1, 8, 6, 6, 7, 2, 1, 8, 4, 5, 8, 3, 2, 1, 1, 7, 7, 4, 5, 2, 5, 2, 0, 8, 0, 8, 7, 0, 6, 5, 4, 7, 5, 3, 2, 7, 2, 3, 7, 6, 1, 7, 6, 1, 1, 4, 1, 4, 5, 2, 3, 5, 7, 2, 7, 7, 0, 1, 0, 0, 8, 4, 1, 7, 8, 5, 0, 4, 2, 4, 6, 5, 0, 7, 5, 0, 0, 1, 5, 0, 5, 1, 8, 1, 8, 4, 4, 1, 0, 8, 4, 3, 5, 4, 8, 0, 3, 8, 0, 8, 1, 3, 2, 0, 4, 0, 5, 5, 1, 7, 5, 4, 7, 7, 4, 5, 5, 0, 7, 8, 0, 2, 8, 0, 0, 0, 8, 8, 5, 5, 0, 7, 1, 2, 5, 2, 5, 1, 3, 4, 8, 7, 5, 4, 2, 5, 1, 5, 2, 2, 4, 0, 3, 4, 5, 6, 4, 1, 7, 1, 0, 0, 0, 2, 4, 4, 2, 7, 4, 6, 7, 8, 1, 7, 7, 4, 1, 1, 7, 3, 5, 0, 5]","[5, 1, 4, 4, 0, 1, 7, 7, 1, 0, 5, 0, 5, 5, 0, 7, 5, 0, 0, 0, 1, 0, 7, 7, 1, 5, 4, 0, 0, 1, 1, 5, 0, 7, 0, 7, 7, 1, 7, 1, 1, 1, 5, 2, 1, 4, 4, 1, 1, 1, 0, 1, 5, 1, 1, 4, 0, 1, 1, 7, 0, 7, 1, 1, 4, 1, 4, 7, 7, 5, 1, 1, 1, 5, 0, 5, 5, 5, 0, 0, 1, 1, 0, 7, 1, 5, 1, 1, 7, 0, 5, 2, 7, 1, 7, 1, 1, 0, 7, 5, 1, 7, 0, 1, 4, 7, 5, 1, 1, 1, 1, 0, 1, 1, 0, 7, 0, 1, 5, 7, 0, 1, 0, 5, 1, 0, 0, 0, 0, 0, 7, 1, 5, 0, 1, 7, 0, 5, 7, 0, 1, 1, 1, 1, 5, 5, 0, 5, 0, 5, 5, 7, 1, 0, 0, 5, 5, 1, 1, 1, 7, 1, 2, 4, 8, 1, 0, 0, 5, 5, 4, 7, 4, 0, 0, 0, 7, 5, 0, 1, 1, 1, 1, 1, 0, 0, 5, 1, 0, 5, 0, 7, 5, 0, 7, 4, 1, 5, 7, 1, 1, 4, 5, 0, 0, 1, 0, 5, 5, 0, 1, 5, 1, 1, 1, 5, 5, 1, 0, 0, 1, 7, 1, 1, 1, 5, 1, 1, 0, 7, 1, 1, 7, 7, 1, 0, 7, 2, 1, 1, 1, 5, 1, 5, 5, 4, 7, 1, 1, 1, 1, 5, 4, 5, 5, 7, 0, 0, 0, 5, 1, 1, 4, 1, 4, 0, 1, 7, 0, 7, 7, 4, 2, 1, 5, 1, 0, 1, 4, 0, 5, 0, 5, 1, 4, 4, 0, 5, 1, 5, 7, 1, 0, 1, 4, 0, 5, 0, 1, 1, 1, 0, 0, 4, 7, 0, 5, 1, 1, 1, 0, 1, 1, 5, 7, 7, 0, 5, 1, 2, 1, 0, 7, 1, 5, 4, 7, 1, 1, 0, 1, 0, 5, 0, 7, 0, 0, 1, 0, 5, 5, 5, 5, 5, 1, 1, 4, 0, 1, 1, 0, 1, 1, 0, 1, 7, 4, 7, 7, 5, 1, 1, 5, 1, 7, 1, 7, 0, 7, 7, 0, 1, 5, 1, 1, 1, 5, 7, 5, 5, 7, 5, 0, 1, 7, 1, 7, 0, 1, 5, 0, 5, 1, 5, 1, 4, 7, 1, 1, 0, 7, 0, 1, 5, 0, 5, 0, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 2, 5, 1, 1, 5, 1, 1, 1, 1, 5, 5, 0, 7, 0, 0, 1, 5, 7, 0, 4, 1, 7, 1, 1, 0, 7, 0, 5, 7, 0, 5, 1, 1, 1, 0, 1, 1, 5, 1, 1, 1, 5, 0, 1, 1, 0, 7, 4, 0, 7, 4, 5, 5, 0, 1, 0, 0, 1, 4, 1, 5, 1, 1, 0, 0, 0, 1, 1, 7, 4, 1, 1, 5, 1, 5, 1, 1]","{0: [0.3783783783783784, 0.5384615384615384, 0.4444444444444444], 1: [0.25842696629213485, 0.5609756097560976, 0.35384615384615387], 2: [0.2857142857142857, 0.0392156862745098, 0.06896551724137931], 3: [-1, 0.0, 0.0], 4: [0.38235294117647056, 0.203125, 0.2653061224489796], 5: [0.3978494623655914, 0.5606060606060606, 0.46540880503144655], 6: [-1, 0.0, 0.0], 7: [0.21428571428571427, 0.1875, 0.2], 8: [0.0, 0.0, 0.0]}"
